type_heater,number_of_bathrooms,number_of_bedrooms,number_of_rooms,number_stories,general_construction,taxable_land,street_code,view_type,basements,category_code,street_code,taxable_land,exterior_condition,garage_spaces,interior_condition,parcel_shape,total_area,total_livable_area,year_built,zip_code,lat,lng,market_value
A,3.0,4.0,12.0,3.0,3 ,220000.0,17688.0,0,N,1,17688.0,220000.0,1.0,2.0,1.0,B,1012.0,4244.0,2021.0,19125,39.97011297768042,75.11775540757264,1100000.0
A,4.0,4.0,10.0,3.0,B ,128400.0,34780.0,I,A,1,34780.0,128400.0,1.0,0.0,1.0,A,4736.0,2103.0,2020.0,19128,40.03510049495,75.22848975792834,642000.0
A,4.0,4.0,10.0,3.0,B ,132700.0,34780.0,I,A,1,34780.0,132700.0,1.0,0.0,1.0,A,16356.0,2103.0,2020.0,19128,40.035224676245086,75.22842458174534,663700.0
A,5.0,4.0,10.0,2.0,1 ,550000.0,40320.0,0,A,1,40320.0,550000.0,1.0,3.0,1.0,A,37212.0,5295.0,2020.0,19118,40.080484139987774,75.21945663057704,2750000.0
N,3.0,6.0,16.0,3.0,A ,94620.0,88580.0,I,D,2,88580.0,94620.0,4.0,0.0,4.0,E,1718.0,3081.0,1920.0,19104,39.96132505333576,75.20193355766881,473100.0
A,2.0,3.0,6.0,3.0,C ,140000.0,70780.0,I,N,1,70780.0,140000.0,1.0,1.0,1.0,A,1102.0,2352.0,2021.0,19125,39.968872151783984,75.12925007885089,700000.0
A,3.0,3.0,6.0,3.0,C ,156000.0,83200.0,I,A,1,83200.0,156000.0,1.0,0.0,1.0,A,1588.0,1986.0,2021.0,19125,39.96972975060268,75.12859523216213,780000.0
A,2.0,2.0,5.0,2.0,B ,0.0,22010.0,0,A,1,22010.0,0.0,1.0,0.0,1.0,E,1.0,0.0,2019.0,19122,39.97677669345818,75.14383353304233,229900.0
A,4.0,4.0,9.0,3.0,5 ,140400.0,42700.0,C,A,1,42700.0,140400.0,1.0,1.0,1.0,A,4528.0,2206.0,2020.0,19128,40.046792158891925,75.24494331848538,702100.0
N,3.0,3.0,6.0,3.0,A ,105000.0,51240.0,I,A,1,51240.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2021.0,19134,39.98173399776447,75.11231154324649,525000.0
A,2.0,2.0,5.0,2.0,B ,0.0,22010.0,0,A,1,22010.0,0.0,1.0,0.0,1.0,E,1.0,0.0,2019.0,19122,39.97677669345818,75.14383353304233,235200.0
A,4.0,4.0,10.0,3.0,B ,128500.0,34780.0,I,A,1,34780.0,128500.0,1.0,0.0,1.0,A,4771.0,2103.0,2020.0,19128,40.035075358811056,75.22854018893821,642500.0
A,3.0,3.0,6.0,3.0,A ,105000.0,16580.0,I,A,1,16580.0,105000.0,1.0,2.0,1.0,E,1425.0,2847.0,2021.0,19134,39.98195960917528,75.11226114717097,525000.0
A,3.0,3.0,6.0,1.0,4 ,248000.0,19160.0,A,K,1,19160.0,248000.0,1.0,0.0,1.0,B,1.0,2649.0,2022.0,19107,39.94650823809709,75.16444115806993,3100000.0
A,3.0,3.0,6.0,3.0,A ,105000.0,16580.0,I,A,1,16580.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2020.0,19134,39.981869452158136,75.1124309051991,525000.0
A,3.0,3.0,6.0,3.0,A ,105000.0,51240.0,I,A,1,51240.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2021.0,19134,39.98176408672463,75.11225485324292,525000.0
A,3.0,3.0,6.0,3.0,A ,105000.0,16580.0,I,A,1,16580.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2020.0,19134,39.98189941541845,75.11237513360707,525000.0
A,3.0,3.0,6.0,3.0,A ,105000.0,51240.0,I,A,1,51240.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2021.0,19134,39.98179411107419,75.1121977838652,525000.0
A,3.0,3.0,6.0,3.0,A ,105000.0,51240.0,I,A,1,51240.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2021.0,19134,39.98182413446821,75.11214071330177,525000.0
A,3.0,3.0,6.0,1.0,4 ,282000.0,19160.0,A,K,1,19160.0,282000.0,1.0,0.0,1.0,B,1.0,2880.0,2022.0,19107,39.94650823809709,75.16444115806993,3525000.0
A,3.0,3.0,6.0,3.0,A ,105000.0,16580.0,I,A,1,16580.0,105000.0,1.0,2.0,1.0,E,1162.0,2847.0,2021.0,19134,39.98192956442454,75.1123181928542,525000.0
A,2.0,3.0,7.0,2.0,B ,77100.0,71486.0,0,K,1,71486.0,77100.0,1.0,0.0,1.0,B,1.0,1492.0,2022.0,19125,39.97154246274251,75.1183069490653,514000.0
A,2.0,3.0,9.0,2.0,B ,106200.0,71486.0,0,K,1,71486.0,106200.0,1.0,0.0,1.0,B,1.0,2406.0,2022.0,19125,39.97154246274251,75.1183069490653,708000.0
A,2.0,3.0,7.0,2.0,B ,77100.0,71486.0,0,K,1,71486.0,77100.0,1.0,0.0,1.0,B,1.0,1492.0,2022.0,19125,39.97154246274251,75.1183069490653,514000.0
A,1.0,3.0,6.0,2.0,B ,53445.0,77460.0,0,A,1,77460.0,53445.0,1.0,0.0,1.0,E,1186.0,1690.0,2022.0,19146,39.93731415006759,75.18830917634689,356300.0
N,2.0,3.0,7.0,2.0,B ,77100.0,71486.0,0,K,1,71486.0,77100.0,1.0,0.0,1.0,B,1.0,1492.0,2022.0,19125,39.97154246274251,75.1183069490653,514000.0
N,1.0,3.0,6.0,2.0,A ,9007.0,70000.0,I,K,1,70000.0,9007.0,4.0,0.0,4.0,E,1007.0,1155.0,1935.0,19134,39.99106258608532,75.12135396495624,50600.0
A,2.0,3.0,5.0,3.0,B ,78000.0,30740.0,I,C,1,30740.0,78000.0,2.0,0.0,2.0,E,3161.0,1833.0,1925.0,19137,40.00093760771502,75.07088916886188,390000.0
A,1.0,3.0,6.0,2.0,A ,0.0,67940.0,I,C,1,67940.0,0.0,4.0,0.0,4.0,E,930.0,1216.0,1920.0,19142,39.93192746349643,75.23035761198437,35000.0
A,2.0,3.0,7.0,3.0,C ,106700.0,54680.0,I,A,1,54680.0,106700.0,1.0,2.0,1.0,E,295.0,1809.0,2021.0,19148,39.92601876067378,75.15600395894452,533500.0
B,3.0,5.0,10.0,1.0,3 ,190000.0,65820.0,I,C,1,65820.0,190000.0,3.0,2.0,3.0,E,12169.0,2890.0,1925.0,19118,40.07995158119412,75.20257961225086,950000.0
A,3.0,3.0,9.0,2.0,B ,106200.0,71486.0,0,K,1,71486.0,106200.0,1.0,0.0,1.0,B,1.0,2406.0,2022.0,19125,39.97154246274251,75.1183069490653,708000.0
A,2.0,3.0,7.0,2.0,B ,77100.0,71486.0,0,K,1,71486.0,77100.0,1.0,0.0,1.0,B,1.0,1492.0,2022.0,19125,39.97154246274251,75.1183069490653,514000.0
A,2.0,3.0,9.0,2.0,B ,106200.0,71486.0,0,K,1,71486.0,106200.0,1.0,0.0,1.0,B,1.0,2406.0,2022.0,19125,39.97154246274251,75.1183069490653,708000.0
A,2.0,3.0,7.0,2.0,B ,77100.0,71486.0,0,K,1,71486.0,77100.0,1.0,0.0,1.0,B,1.0,1492.0,2022.0,19125,39.97154246274251,75.1183069490653,514000.0
A,2.0,3.0,9.0,2.0,B ,106200.0,71486.0,0,K,1,71486.0,106200.0,1.0,0.0,1.0,B,1.0,2406.0,2022.0,19125,39.97154246274251,75.1183069490653,708000.0
A,2.0,3.0,9.0,2.0,B ,106200.0,71486.0,0,K,1,71486.0,106200.0,1.0,0.0,1.0,B,1.0,2406.0,2022.0,19125,39.97154246274251,75.1183069490653,708000.0
A,2.0,3.0,7.0,3.0,C ,106700.0,54680.0,I,A,1,54680.0,106700.0,1.0,2.0,1.0,E,280.0,1809.0,2021.0,19148,39.92602302231706,75.15606150664898,533500.0
A,3.0,3.0,6.0,2.0,B ,87500.0,43480.0,I,A,1,43480.0,87500.0,2.0,0.0,2.0,A,714.0,1726.0,2020.0,19133,39.98385940354803,75.13283722090345,437500.0
B,1.0,3.0,6.0,3.0,A ,57000.0,50180.0,0,C,1,50180.0,57000.0,5.0,0.0,5.0,B,2637.0,2120.0,1900.0,19128,40.03802082123722,75.2263120431342,285000.0
A,3.0,3.0,6.0,2.0,B ,126875.0,43480.0,I,A,1,43480.0,126875.0,1.0,0.0,1.0,A,714.0,1726.0,2020.0,19133,39.98376839761438,75.13285683082975,437500.0
A,2.0,3.0,6.0,2.0,C ,93000.0,21060.0,I,K,1,21060.0,93000.0,1.0,1.0,1.0,E,3324.0,1908.0,2020.0,19114,40.04502829413431,74.99111826345064,465000.0
A,2.0,3.0,6.0,2.0,9 ,48300.0,56620.0,I,K,1,56620.0,48300.0,2.0,0.0,2.0,E,1108.0,1598.0,1965.0,19134,39.98052177812,75.10893657625459,241500.0
A,2.0,2.0,5.0,2.0,B ,44880.0,46020.0,I,A,1,46020.0,44880.0,1.0,0.0,1.0,E,1141.0,1204.0,2022.0,19121,39.97878189080006,75.1797481311988,299200.0
A,3.0,3.0,6.0,1.0,3 ,89800.0,56700.0,I,A,1,56700.0,89800.0,1.0,2.0,1.0,E,2614.0,1649.0,2021.0,19119,40.05181157223712,75.18285352103166,449000.0
A,2.0,4.0,7.0,2.0,1 ,88000.0,61240.0,I,E,1,61240.0,88000.0,1.0,1.0,1.0,E,5537.0,2156.0,2019.0,19115,40.07635097082088,75.04013497247765,440000.0
A,2.0,3.0,7.0,1.0,5 ,116600.0,55940.0,I,K,1,55940.0,116600.0,2.0,0.0,2.0,E,6866.0,2410.0,1930.0,19129,40.01842944368629,75.18577688842417,583200.0
B,1.0,3.0,6.0,3.0,A ,48120.0,51220.0,I,C,1,51220.0,48120.0,4.0,0.0,5.0,E,20046.0,1970.0,1940.0,19128,40.04364737372909,75.22528600539135,240600.0
A,3.0,3.0,6.0,3.0,C ,156000.0,83200.0,I,A,1,83200.0,156000.0,1.0,0.0,1.0,A,1588.0,1890.0,2021.0,19125,39.96975075220027,75.12853613383153,780000.0
A,2.0,3.0,7.0,1.0,5 ,110060.0,54920.0,I,K,1,54920.0,110060.0,2.0,0.0,2.0,E,5544.0,2410.0,1930.0,19129,40.01831666208988,75.1856363331579,550300.0
A,4.0,4.0,10.0,3.0,B ,129120.0,34780.0,I,A,1,34780.0,129120.0,1.0,0.0,1.0,A,5099.0,2103.0,2020.0,19128,40.03483329281726,75.22902590854443,645600.0
A,4.0,4.0,10.0,3.0,B ,129000.0,34780.0,I,A,1,34780.0,129000.0,1.0,0.0,1.0,A,5068.0,2103.0,2020.0,19128,40.03480694229703,75.22907471513982,645300.0
A,2.0,4.0,12.0,2.0,A ,0.0,40540.0,I,A,1,40540.0,0.0,1.0,0.0,1.0,E,1893.0,2400.0,2022.0,19121,39.97725685027526,75.17682006479313,15200.0
A,3.0,3.0,7.0,3.0,B ,190880.0,76720.0,I,K,1,76720.0,190880.0,1.0,2.0,1.0,A,1484.0,3150.0,2022.0,19148,39.92797567852037,75.15032390767091,954400.0
A,2.0,5.0,9.0,3.0,E ,91720.0,50480.0,I,K,1,50480.0,91720.0,4.0,2.0,4.0,A,13685.0,3150.0,1900.0,19128,40.03676652369852,75.2158391547463,458600.0
A,4.0,4.0,10.0,3.0,B ,129000.0,34780.0,I,A,1,34780.0,129000.0,1.0,0.0,1.0,A,5065.0,2103.0,2020.0,19128,40.034858427317815,75.2289754756188,645200.0
A,2.0,3.0,6.0,2.0,C ,93000.0,21060.0,I,K,1,21060.0,93000.0,1.0,1.0,1.0,E,3932.0,1908.0,2020.0,19114,40.04510866704869,74.99099020565168,465000.0
A,3.0,4.0,8.0,3.0,C ,132500.0,81100.0,I,C,1,81100.0,132500.0,2.0,0.0,2.0,E,7100.0,2730.0,1922.0,19128,40.02749319278785,75.2074755056418,662700.0
A,2.0,3.0,6.0,3.0,C ,140000.0,70780.0,I,K,1,70780.0,140000.0,1.0,1.0,1.0,A,963.0,2199.0,2021.0,19125,39.96880552364038,75.12947218662339,700000.0
A,2.0,3.0,6.0,2.0,A ,89720.0,81780.0,I,A,1,81780.0,89720.0,2.0,0.0,2.0,E,1530.0,1680.0,1920.0,19148,39.92658371670017,75.15071346079593,448600.0
A,2.0,3.0,7.0,3.0,C ,89780.0,29580.0,I,K,1,29580.0,89780.0,1.0,1.0,1.0,E,1595.0,1830.0,2020.0,19128,40.03546079409659,75.21426910775125,448900.0
A,2.0,3.0,7.0,3.0,C ,89780.0,29580.0,I,K,1,29580.0,89780.0,1.0,0.0,1.0,E,1595.0,1830.0,2020.0,19128,40.03549376071288,75.21420115709745,448900.0
A,2.0,2.0,5.0,3.0,B ,66400.0,35200.0,0,N,1,35200.0,66400.0,1.0,0.0,1.0,E,1.0,0.0,2021.0,19123,39.95713669150736,75.14013345004068,442700.0
A,2.0,3.0,6.0,3.0,C ,140000.0,70780.0,I,N,1,70780.0,140000.0,1.0,1.0,1.0,A,1009.0,2352.0,2021.0,19125,39.96882770884935,75.1293981423137,700000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,C,1,88480.0,100000.0,1.0,1.0,1.0,E,591.0,2244.0,2023.0,19129,40.006287504006366,75.18628485266271,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,K,2,88480.0,100000.0,1.0,0.0,1.0,E,591.0,2376.0,2023.0,19129,40.006243627874056,75.1859433791107,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,K,2,88480.0,100000.0,1.0,0.0,1.0,E,591.0,2376.0,2023.0,19129,40.00623879287362,75.1859055695531,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,K,2,88480.0,100000.0,1.0,0.0,1.0,E,591.0,2376.0,2023.0,19129,40.006233798764704,75.18586688960995,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,88480.0,I,N,2,88480.0,100000.0,1.0,1.0,1.0,E,591.0,2145.0,2023.0,19129,40.00628255144148,75.1862459695748,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,C,1,88480.0,100000.0,1.0,1.0,1.0,E,591.0,2139.0,2023.0,19129,40.00627769904376,75.18620814305993,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,88480.0,I,N,2,88480.0,100000.0,1.0,1.0,1.0,E,591.0,2375.0,2023.0,19129,40.00627284125818,75.18617031792502,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,88480.0,I,N,2,88480.0,100000.0,1.0,1.0,1.0,E,591.0,2138.0,2023.0,19129,40.00626799691168,75.18613248994426,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,C,1,88480.0,100000.0,1.0,1.0,1.0,E,591.0,2322.0,2023.0,19129,40.00626313915347,75.18609466716153,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,K,1,88480.0,100000.0,1.0,0.0,1.0,E,591.0,2376.0,2023.0,19129,40.00625826875323,75.18605684368951,500000.0
A,1.0,1.0,5.0,2.0,B ,66500.0,21200.0,0,A,1,21200.0,66500.0,1.0,0.0,1.0,E,658.0,944.0,2024.0,19148,39.92183460676446,75.15455675214918,66500.0
A,3.0,3.0,7.0,2.0,3 ,208000.0,18300.0,I,G,1,18300.0,208000.0,1.0,0.0,1.0,B,2102.0,2598.0,2022.0,19128,40.025309662881725,75.21795330653072,1040000.0
A,2.0,2.0,6.0,2.0,A ,73770.0,44947.0,0,N,1,44947.0,73770.0,1.0,1.0,1.0,A,3716.0,1238.0,2021.0,19146,39.94038939643163,75.18400303866306,491800.0
A,4.0,4.0,10.0,3.0,B ,128600.0,34780.0,I,A,1,34780.0,128600.0,1.0,0.0,1.0,A,4805.0,2103.0,2020.0,19128,40.03505022632808,75.2285906232905,643100.0
A,2.0,3.0,7.0,2.0,B ,77100.0,71486.0,0,K,1,71486.0,77100.0,1.0,0.0,1.0,B,1.0,1492.0,2022.0,19125,39.97154246274251,75.1183069490653,514000.0
A,2.0,3.0,9.0,2.0,B ,106200.0,71486.0,0,K,1,71486.0,106200.0,1.0,0.0,1.0,B,1.0,2406.0,2022.0,19125,39.97154246274251,75.1183069490653,708000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,K,2,88480.0,100000.0,1.0,0.0,1.0,E,591.0,2376.0,2023.0,19129,40.00625341091782,75.1860190185763,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,88480.0,I,K,2,88480.0,100000.0,1.0,0.0,1.0,E,591.0,2376.0,2023.0,19129,40.00624852611482,75.18598119682976,500000.0
A,3.0,3.0,6.0,3.0,C ,150800.0,21240.0,I,A,1,21240.0,150800.0,1.0,2.0,1.0,E,792.0,2406.0,2021.0,19146,39.93519833930553,75.1779654784255,754000.0
A,2.0,3.0,6.0,3.0,A ,115000.0,21240.0,I,A,1,21240.0,115000.0,1.0,0.0,1.0,E,633.0,2025.0,2023.0,19146,39.93495580856452,75.17801819685378,115000.0
A,2.0,3.0,6.0,3.0,C ,133120.0,84600.0,I,A,1,84600.0,133120.0,1.0,1.0,1.0,E,633.0,2049.0,2021.0,19146,39.93492957756549,75.17781419666385,665600.0
A,2.0,2.0,6.0,2.0,B ,46320.0,34980.0,I,A,1,34980.0,46320.0,1.0,0.0,1.0,E,2512.0,1536.0,2021.0,19122,39.97232156322215,75.14883199909774,308800.0
A,2.0,3.0,6.0,3.0,C ,133120.0,84600.0,I,A,1,84600.0,133120.0,1.0,1.0,1.0,E,633.0,2049.0,2021.0,19146,39.9350310917749,75.17779213458323,665600.0
A,3.0,4.0,7.0,3.0,A ,115000.0,21240.0,I,A,1,21240.0,115000.0,1.0,0.0,1.0,E,633.0,2412.0,2023.0,19146,39.93505732191289,75.1779961351033,115000.0
A,2.0,4.0,12.0,2.0,3 ,112280.0,15420.0,I,A,1,15420.0,112280.0,1.0,0.0,1.0,E,705.0,1915.0,2022.0,19121,39.97889803148591,75.17875286165521,561400.0
A,2.0,2.0,5.0,2.0,B ,111150.0,23060.0,I,N,1,23060.0,111150.0,1.0,1.0,1.0,E,1755.0,1236.0,2021.0,19146,39.94053161631244,75.16846916654644,741000.0
A,3.0,3.0,6.0,3.0,B ,94000.0,88290.0,I,A,1,88290.0,94000.0,1.0,1.0,1.0,E,641.0,1800.0,2021.0,19146,39.93382380958993,75.1866882237608,470000.0
A,3.0,3.0,8.0,3.0,C ,194000.0,67947.0,I,A,1,67947.0,194000.0,1.0,2.0,1.0,A,802.0,3201.0,2021.0,19145,39.909539676925576,75.18341155603682,970000.0
A,3.0,3.0,10.0,3.0,C ,82000.0,47437.0,I,A,1,47437.0,82000.0,1.0,0.0,1.0,B,625.0,2349.0,2018.0,19125,39.98526439788141,75.11995727373997,410000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,82580.0,I,C,1,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2376.0,2023.0,19129,40.00647273175581,75.18608765071612,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,82580.0,I,N,2,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2375.0,2023.0,19129,40.00645247111099,75.18592277931593,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,82580.0,I,N,2,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2322.0,2023.0,19129,40.0064425495563,75.18584703239193,500000.0
A,2.0,4.0,9.0,3.0,B ,157840.0,63620.0,I,E,1,63620.0,157840.0,1.0,2.0,1.0,A,6133.0,2546.0,2022.0,19128,40.04003780247279,75.22795879087133,789200.0
A,3.0,3.0,6.0,3.0,A ,122400.0,76720.0,I,A,1,76720.0,122400.0,2.0,0.0,2.0,E,896.0,1980.0,1900.0,19148,39.92988103635395,75.16258196865415,680000.0
A,2.0,3.0,6.0,3.0,B ,150800.0,84600.0,I,A,1,84600.0,150800.0,1.0,2.0,1.0,E,792.0,2406.0,2021.0,19146,39.93498033468388,75.1778031662165,754000.0
A,2.0,3.0,6.0,3.0,C ,125840.0,84600.0,I,A,1,84600.0,125840.0,1.0,1.0,1.0,E,633.0,1935.0,2022.0,19146,39.93479420101356,75.1778436288028,629200.0
A,2.0,4.0,12.0,2.0,3 ,112280.0,15420.0,I,A,1,15420.0,112280.0,1.0,0.0,1.0,E,705.0,2115.0,2022.0,19121,39.97899548591431,75.17873155526968,561400.0
A,2.0,4.0,12.0,2.0,3 ,133480.0,15420.0,I,A,1,15420.0,133480.0,1.0,0.0,1.0,E,1008.0,2088.0,2022.0,19121,39.97904432496772,75.17891536705844,667400.0
A,2.0,4.0,12.0,2.0,3 ,112280.0,15420.0,I,A,1,15420.0,112280.0,1.0,0.0,1.0,E,705.0,2115.0,2022.0,19121,39.9789467582505,75.17874220848711,561400.0
A,2.0,4.0,12.0,2.0,3 ,133480.0,15420.0,I,A,1,15420.0,133480.0,1.0,0.0,1.0,E,1008.0,2088.0,2022.0,19121,39.97894686867863,75.17893667209361,667400.0
A,3.0,3.0,6.0,3.0,B ,94000.0,88290.0,I,A,1,88290.0,94000.0,1.0,1.0,1.0,E,641.0,1800.0,2021.0,19146,39.93373742647104,75.18670730444204,470000.0
A,2.0,3.0,6.0,3.0,C ,147000.0,43480.0,I,A,1,43480.0,147000.0,1.0,1.0,1.0,E,979.0,2373.0,2020.0,19122,39.975985913997214,75.13477503179006,735000.0
A,2.0,3.0,6.0,3.0,C ,138000.0,43800.0,I,A,1,43800.0,138000.0,1.0,1.0,1.0,E,979.0,2373.0,2020.0,19122,39.97601019767546,75.13496652003175,690000.0
A,3.0,3.0,8.0,3.0,C ,21000.0,67947.0,I,A,1,67947.0,21000.0,1.0,2.0,1.0,A,780.0,3201.0,2023.0,19145,39.90934365835712,75.18331875081275,21000.0
A,3.0,5.0,12.0,2.0,3 ,174400.0,47020.0,I,A,1,47020.0,174400.0,1.0,2.0,1.0,A,3689.0,3482.0,2023.0,19128,40.01845255359679,75.2077199979907,174400.0
A,3.0,3.0,8.0,3.0,C ,194000.0,67947.0,I,A,1,67947.0,194000.0,1.0,2.0,1.0,A,780.0,3201.0,2023.0,19145,39.90951419130928,75.18321429575114,970000.0
A,3.0,3.0,8.0,3.0,C ,194000.0,67947.0,I,A,1,67947.0,194000.0,1.0,2.0,1.0,A,780.0,3201.0,2022.0,19145,39.90952264872207,75.18327975458345,970000.0
A,3.0,3.0,8.0,3.0,C ,21000.0,67947.0,I,A,1,67947.0,21000.0,1.0,2.0,1.0,A,780.0,3201.0,2023.0,19145,39.909335200914256,75.18325328980985,21000.0
A,3.0,3.0,10.0,3.0,C ,82000.0,47437.0,I,A,1,47437.0,82000.0,1.0,0.0,1.0,B,646.0,0.0,2018.0,19125,39.985318598081925,75.12000558492667,410000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,82580.0,I,C,1,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2376.0,2023.0,19129,40.00648755544058,75.18620115801002,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,82580.0,I,N,2,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2138.0,2023.0,19129,40.00643968729339,75.18583647369408,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,82580.0,I,C,1,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2376.0,2023.0,19129,40.00648268417519,75.18616333443939,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,82580.0,I,C,1,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2376.0,2023.0,19129,40.00646843039944,75.18605005168675,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,82580.0,I,N,2,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2245.0,2023.0,19129,40.00646393990882,75.18600208826032,500000.0
A,2.0,3.0,7.0,3.0,3 ,100000.0,82580.0,I,C,1,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2376.0,2023.0,19129,40.00647800902887,75.18612537692806,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,82580.0,I,N,2,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2138.0,2023.0,19129,40.00645023479413,75.18591349986052,500000.0
A,2.0,3.0,7.0,1.0,3 ,100000.0,82580.0,I,N,2,82580.0,100000.0,1.0,1.0,1.0,E,591.0,2145.0,2023.0,19129,40.006459134968,75.18596441335413,500000.0
N,2.0,3.0,6.0,1.0,3 ,89300.0,72200.0,I,A,1,72200.0,89300.0,1.0,2.0,1.0,E,1440.0,2235.0,2021.0,19119,40.050747670406935,75.1827690669435,446500.0
A,2.0,2.0,4.0,2.0,B ,52710.0,54280.0,0,A,1,54280.0,52710.0,1.0,0.0,1.0,E,1736.0,1168.0,2022.0,19122,39.97295836323975,75.14786846054918,351400.0
A,2.0,2.0,4.0,2.0,B ,55560.0,54280.0,0,A,1,54280.0,55560.0,1.0,0.0,1.0,E,1736.0,1180.0,2022.0,19122,39.97295836323975,75.14786846054918,370400.0
A,2.0,4.0,8.0,2.0,3 ,120100.0,51960.0,0,A,1,51960.0,120100.0,1.0,2.0,1.0,A,17414.0,3426.0,2021.0,19116,40.12750615812964,75.00004601127607,600500.0
A,2.0,3.0,6.0,3.0,C ,125840.0,84600.0,I,A,1,84600.0,125840.0,1.0,1.0,1.0,E,633.0,1935.0,2021.0,19146,39.93488445234915,75.1778240073785,629200.0
A,2.0,3.0,6.0,3.0,C ,133120.0,84600.0,I,A,1,84600.0,133120.0,1.0,1.0,1.0,E,633.0,2049.0,2021.0,19146,39.93483932620544,75.17783381694476,665600.0
A,2.0,3.0,6.0,3.0,C ,133120.0,84600.0,I,A,1,84600.0,133120.0,1.0,1.0,1.0,E,633.0,2049.0,2021.0,19146,39.93464754372528,75.17787550907396,665600.0
A,4.0,3.0,7.0,3.0,A ,216000.0,31400.0,I,A,1,31400.0,216000.0,1.0,0.0,1.0,E,1806.0,3258.0,2021.0,19147,39.93300480039069,75.14700639687084,1080000.0
A,3.0,3.0,6.0,3.0,B ,94000.0,88290.0,I,A,1,88290.0,94000.0,1.0,1.0,1.0,E,641.0,1800.0,2021.0,19146,39.933607851323295,75.18673592480528,470000.0
A,2.0,4.0,12.0,2.0,3 ,112280.0,15420.0,I,A,1,15420.0,112280.0,1.0,0.0,1.0,E,705.0,2115.0,2022.0,19121,39.97904421447728,75.17872090200288,561400.0
A,2.0,3.0,6.0,3.0,C ,147000.0,43480.0,I,A,1,43480.0,147000.0,1.0,1.0,1.0,E,979.0,2373.0,2020.0,19122,39.97613217768632,75.1347436967438,735000.0
A,1.0,2.0,4.0,2.0,B ,62115.0,35200.0,D,N,1,35200.0,62115.0,1.0,0.0,1.0,E,3960.0,1376.0,2021.0,19122,39.97771980854781,75.13403385636752,414100.0
A,1.0,2.0,4.0,2.0,B ,61260.0,35200.0,D,N,1,35200.0,61260.0,1.0,0.0,1.0,E,3960.0,1310.0,2021.0,19122,39.97767103678366,75.1340441638359,408400.0
A,1.0,2.0,4.0,2.0,B ,62115.0,35200.0,D,N,1,35200.0,62115.0,1.0,0.0,1.0,E,3960.0,1376.0,2021.0,19122,39.97767103678366,75.1340441638359,414100.0
A,3.0,3.0,8.0,3.0,C ,21000.0,67947.0,I,A,1,67947.0,21000.0,1.0,2.0,1.0,A,780.0,3201.0,2023.0,19145,39.90935211571031,75.18338420949395,21000.0
A,2.0,4.0,12.0,3.0,A ,87840.0,36560.0,I,A,1,36560.0,87840.0,1.0,0.0,1.0,E,480.0,1836.0,2022.0,19130,39.97181567532268,75.1695123691879,439200.0
A,3.0,3.0,8.0,3.0,C ,194000.0,67947.0,I,A,1,67947.0,194000.0,1.0,2.0,1.0,A,780.0,3201.0,2021.0,19145,39.909531105197225,75.18334521346607,970000.0
A,3.0,3.0,8.0,3.0,C ,21000.0,67947.0,I,A,1,67947.0,21000.0,1.0,2.0,1.0,A,802.0,3201.0,2023.0,19145,39.90936068741611,75.18345055189505,21000.0
